title,url,source,published_at,snippet,link_verified,fetch_timestamp
"토요타, 신형 라브4로 PHEV 승부수…전기 주행 77㎞",https://zdnet.co.kr/view/?no=20260616142304,Zdnet.co.kr,2026-06-16T05:36:10Z,[지디넷코리아]토요타코리아가 6세대 완전변경 모델 '올 뉴 RAV4(라브4)'를 앞세워 플러그인 하이브리드(PHEV) 시장 공략에 나섰다. 전기차와 하이브리드의 장점을 결합한 PHEV를 전면에 내세우며 전동화 전략 다변화를 꾀한다.토요타코리아는 16일 인천 영종도 하얏트 리젠시 인천 파라다이스시티에서 열린 미디어 컨퍼런스에서 신형 라브4를 공개하고 국내 판매에 돌입했다.신형 라브4는 하이브리드(HEV) 2개 트림과 플러그인 하이브리드(PHEV) 2개 트림으로 …,True,2026-06-18T02:03:32.171584
"El sur saharaui, o la pesadilla que se hizo mapa. Crónica de un viaje al Sáhara Occidental (1)",https://www.jotdown.es/2026/06/sur-saharaui-viaje-sahara-occidental-1/,Jotdown.es,2026-06-16T05:00:28Z,"El 6 de noviembre de 1975, el rey Hassan II ordenó a cientos de miles de civiles atravesar la alambrada que separaba la última colonia española de su reino. Fue un día que, en los libros, se llama Marcha Verde, pero que en la piel de quienes la vivieron se […]",True,2026-06-18T02:03:32.171586
Oblique-angle deposition of self-assembled zigzag-shaped Au nanostructures in La0.7Sr0.3MnO3–Au vertically aligned nanocomposite thin films,https://pubs.rsc.org/en/content/articlelanding/2026/ce/d6ce00284f,Royal Society of Chemistry,2026-06-16T23:00:00Z,"CrystEngComm, 2026, Advance ArticleDOI: 10.1039/D6CE00284F, Communication Open Access &nbsp This article is licensed under a Creative Commons Attribution 3.0 Unported Licence.Benson Kunhung Tsai, Jialong Huang, Abhijeet Choudhury, Allison Nobuko Scher, Jeremy…",False,2026-06-18T02:03:32.385456
Intel 18A-P è già in fase di risk production. Ecco tutti i miglioramenti del processo produttivo,https://www.hwupgrade.it/news/cpu/intel-18a-p-e-gia-in-fase-di-risk-production-ecco-tutti-i-miglioramenti-del-processo-produttivo_154883.html,Hwupgrade.it,2026-06-16T21:01:01Z,"Al VLSI Symposium 2026, Intel Foundry ha annunciato l'ingresso in risk production di Intel 18A-P, prima ottimizzazione prestazionale del processo produttivo 18A. Il nodo offre il 9% di frequenza in più a parità di potenza, o 18% di potenza in meno a parità di…",True,2026-06-18T02:03:32.385457
لينوفو تطلق شاحنا جديدا واقتصاديا بتقنية GaN وقوة شحن تصل إلى 150W,https://www.unlimit-tech.com/2026/06/%d9%84%d9%8a%d9%86%d9%88%d9%81%d9%88-%d8%aa%d8%b7%d9%84%d9%82-%d8%b4%d8%a7%d8%ad%d9%86%d8%a7-%d8%ac%d8%af%d9%8a%d8%af%d8%a7-%d9%88%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a%d8%a7-%d8%a8%d8%aa%d9%82/,Unlimit-tech.com,2026-06-16T20:00:17Z,"هذا الموضوع لينوفو تطلق شاحنا جديدا واقتصاديا بتقنية GaN وقوة شحن تصل إلى 150W ظهر على التقنية بلا حدود.
أطلقت لينوفو شاحن جداري سريع وجديد في الأسواق الصينية يحمل اسم 150W Multi-port GaN Power Adapter ويتميز هذا الشاحن باحتوائه على ثلاثة منافذ من نوع USB-C و…",True,2026-06-18T02:03:32.385458
"An Ghaeilge lárnach d'ár nUachtaránacht ar an AE, ach as an áireamh do phroiséas chreidiúnaithe",https://www.thejournal.ie/foirmeacha-as-gaeilge-ar-iarraidh-de-bharr-moill-breis-is-scor-bliain-7071147-Jun2026/,TheJournal.ie,2026-06-16T19:00:08Z,Tá reachtaíocht ó 2003 ann a chinnteodh go mbeadh rogha Ghaeilge ar fáil d’fhoirmeacha a bheadh in úsáid ag iriseoirí chun creidiúnú – ach níl na treoirílínte éisithe ag Aire na Gaeltachta chun feidhm a thabhairt don fhoráil seo.,True,2026-06-18T02:03:32.385460
Beşiktaş'ta Jonah Mathews ameliyat oldu,https://www.yenicaggazetesi.com/besiktasta-jonah-mathews-ameliyat-oldu-1041336h.htm,Yenicaggazetesi.com,2026-06-16T18:44:01Z,"Beşiktaş Gain, Basketbol Süper Ligi play-off finalinde Fenerbahçe Beko'ya 93-68 mağlup olduğu ikinci maçta sakatlanan yıldız oyuncusu Jonah Mathews'un ameliyat olduğunu açıkladı.",True,2026-06-18T02:03:32.385461
Lenovo выпускает компактное зарядное устройство GaN с тремя портами USB-C мощностью 150 Вт,https://www.ixbt.com/live/supply/lenovo-vypuskaet-kompaktnoe-zaryadnoe-ustroystvo-gan-s-tremya-portami-usb-c-moschnostyu-150-vt.html,Ixbt.com,2026-06-16T16:43:12Z,"Производитель Lenovo анонсировал выпуск зарядного устройства GaN Charger (модель MCFX150A3) с выходной мощностью 150 Вт, оснащённого тремя разъёмами USB‑C.Аппарат можно приобрести на китайском...Читать дальше",True,2026-06-18T02:03:32.385462
WiiM Amp Ultra. Most Important HiFi Product Ever Made?!?!,https://www.stevehuffphoto.com/2026/06/16/the-wiim-amp-ultra-the-best-hifi-product-ever-made/,Stevehuffphoto.com,2026-06-16T15:58:04Z,"The WiiM Amp Ultra is shaking up the HiFi audio hobby and for good reason. See why I feel it is the best Hifi product ever made. 
 [...]
The post WiiM Amp Ultra. Most Important HiFi Product Ever Made?!?! first appeared on Steve Huff Hi-Fi and Photo.",True,2026-06-18T02:03:32.385464
Wegear 45W Dual Port GaN USB-C Charger for $9 + free shipping w/ Prime,https://www.dealnews.com/Wegear-45-W-Dual-Port-Ga-N-USB-C-Charger-for-9-free-shipping-w-Prime/21841058.html,Dealnews.com,2026-06-16T15:15:51Z,"A compact two-port GaN charger that handles 45W output makes sense for anyone juggling a laptop and phone from a single outlet, and at $9 it's $11 below the list price. Apply coupon code ""X4939N6B"" for a savings of $11. Buy Now at Amazon
 Features
 <ul> <li…",True,2026-06-18T02:03:32.385465
BMW X5 : la nouvelle mouture arrive avec une version électrique et une batterie gi-gan-tesque,https://www.turbo.fr/bmw/x5/actualites-auto/bmw-x5-la-nouvelle-mouture-arrive-avec-une-version-electrique-et-une-batterie-gi-gan-tesque-202744,Turbo.fr,2026-06-16T15:00:37Z,"Le BMW X5 va bientôt passer le flambeau à une toute nouvelle génération qui sera multi-énergies. Au programme, de l'essence, du diesel, de l'hybride rechargeable mais aussi de l'hydrogène et surtout une livrée zéro émission iX5 qui devrait battre des records …",True,2026-06-18T02:03:32.385466
Baseus Spacemate Pro im Test: 15-in-1 Dock im Check,https://www.teltarif.de/baseus-spacematerd1pro-dockingstation/news/104131.html,Teltarif.de,2026-06-16T15:00:00Z,Auf der CES 2026 präsentierte Baseus die Spacemate RD1 Pro 15-in-1-Dockingstation. Die Hardware kombiniert 180 Watt Ladeleistung mit einem integrierten Qi2.2-Ladepad. Die Redaktion konnte die Hardware bereits in der Praxis testen.,True,2026-06-18T02:03:32.385468
"Prime Day 2026: Best Early Deals on Monitors, Chargers, and Accessories",https://www.macrumors.com/2026/06/16/prime-day-2026-early-deals/,MacRumors,2026-06-16T14:44:15Z,"Amazon Prime Day is just one week away, and early deals are already available on charging accessories, monitors, and more. Prime Day 2026 is set to officially kick off on June 23, and this year it will run for four days and end on June 26.



Note: MacRumors …",True,2026-06-18T02:03:32.385469
MazeBolt Named Best AI-Powered Vulnerability Management Solution in 2026 Cybersecurity Stars Awards,https://www.globenewswire.com/news-release/2026/06/16/3312778/0/en/MazeBolt-Named-Best-AI-Powered-Vulnerability-Management-Solution-in-2026-Cybersecurity-Stars-Awards.html,GlobeNewswire,2026-06-16T14:11:00Z,"The Hacker News recognizes MazeBolt for providing measurable reduction in DDoS risk, with AI-driven analysis on big data sets identifying and prioritizing DDoS vulnerabilities that attackers are most likely to exploit in deployed DDoS defenses The Hacker News…",True,2026-06-18T02:03:32.385470
18 funky tech gift ideas for Father's Day 2026 — get something a little different for dad this year,https://www.tomshardware.com/gift-guides-seasonal-sales/18-funky-tech-gift-ideas-for-fathers-day-2026-get-something-a-little-different-for-dad-this-year,Tom's Hardware UK,2026-06-16T14:00:00Z,"Celebrate Father's Day this Sunday, the 21st of June, by getting your pops a nice little tech gift for his collection.",True,2026-06-18T02:03:32.385472
"I tested fast chargers with the best iPhone, Samsung, and OnePlus phones - and two surprised me",https://www.zdnet.com/article/i-tested-fast-chargers-with-best-iphone-samsung-oneplus-phones/,ZDNet,2026-06-16T13:54:00Z,Phone makers love to advertise fast-charging speeds. I tested three flagship phones with OEM and Anker chargers to see what their claims really mean.,True,2026-06-18T02:03:32.385473
Lenovo outs sleek power bank that doubles as 140 W laptop charger for travelers,https://www.notebookcheck.net/Lenovo-outs-sleek-power-bank-that-doubles-as-140-W-laptop-charger-for-travelers.1322808.0.html,Notebookcheck.net,2026-06-16T13:30:00Z,Lenovo released a 2-in-1 power bank that can moonlight as a laptop or phone charger. The new accessory still offers 140 W output for laptop charging as well as status display but is more portable.,True,2026-06-18T02:03:32.385474
"Los nuevos trabajos de Carla Simón, Turbo y CANADA avivan el floreciente cine español",https://www.abc.es/play/cine/noticias/nuevos-trabajos-carla-simon-turbo-canada-avivan-20260616152649-nt.html,Www.abc.es,2026-06-16T13:26:49Z,"La campaña internacional 'Where Talent Ignites' de Audiovisual From Spain (ICEX) está teniendo su momento, ya que este lunes tuvo lugar la presentación de sus cortometrajes en la Academia de Cine en Madrid, justo después de haber sido estrenados en el festiva…",False,2026-06-18T02:03:32.385476
"AI and Cybersecurity – Everything You Wanted to Know, But Were Afraid to Ask",https://www.securityweek.com/ai-and-cybersecurity-everything-you-wanted-to-know-but-were-afraid-to-ask/,Securityweek.com,2026-06-16T13:15:34Z,"From defending networks to enabling attacks, artificial intelligence is changing every aspect of cybersecurity. Here's what dozens of experts say security leaders need to understand now.
The post AI and Cybersecurity – Everything You Wanted to Know, But Were …",False,2026-06-18T02:03:32.385477
"Marvel Announces Peter Quill's Next Appearance, Confirms He'll Wear Classic Costume",https://screenrant.com/star-lord-return-classic-costume-peter-quill-76/,Screen Rant,2026-06-16T13:08:33Z,His very first costume returns.,True,2026-06-18T02:03:32.385478
Marvel Gold '76 by Stephanie Phillips & Madibek Musabekov 1976 Revival,https://bleedingcool.com/comics/marvel-gold-76-by-stephanie-phillips-madibek-musabekov-1976-revival/,Bleeding Cool News,2026-06-16T12:58:12Z,"It's not just The Muppets and Spider-Woman. Writer Stephanie Phillips and artist Madibek Musabekov celebrate 50-ish years of Marvel characters Bullseye, Jack of Hearts, Star-Lord, Bullseye, Thanos and Nova from 1976, with a one-shot comic this September, Marv…",True,2026-06-18T02:03:32.385479
Sharge’s USB-C Pixel laptop chargers with up to 140W output and dot-matrix displays hit lowest prices today from just $42.50,http://9to5toys.com/2026/06/16/sharge-usb-c-pixel-laptop-chargers-dot-matrix-display-lowest-prices-today/,9to5Toys,2026-06-16T12:53:03Z,"Sharge’s official Amazon storefront is now offering its Pixel 67W 3-port charger for $42.65 shipped. This is the lowest price we have tracked for this unit, which typically goes for $50. Though not a huge discount, it’s still a notable one that knocks it belo…",True,2026-06-18T02:03:32.385481
Beşiktaşlı oyuncudan şok iddia! 'Fenerbahçe'nin salonunda eşime saldırıldı',https://spor.haber7.com/basketbol/haber/3635992-besiktasli-oyuncudan-sok-iddia-fenerbahcenin-salonunda-esime-saldirildi,Haber7.com,2026-06-16T11:38:00Z,"Beşiktaş GAİN forması giyen Canberk Kuş, Fenerbahçe Beko mücadelesinin ardından bir açıklama yaptı. Kuş, sarı-lacivertli taraftarların eşine ve yanında bulunanlara saldırdıklarını iddia etti.",True,2026-06-18T02:03:32.385482
"PVN ôm núi tiền mặt lớn nhất Việt Nam, vượt EVN gần 3 lần, bỏ xa Vingroup và FPT",https://kevesko.vn/20260616/pvn-om-nui-tien-mat-lon-nhat-viet-nam-vuot-evn-gan-3-lan-bo-xa-vingroup-va-fpt-42974362.html,Kevesko.vn,2026-06-16T11:37:24Z,"Với hơn 417.000 tỷ đồng tiền và tiền gửi, PVN hiện là doanh nghiệp sở hữu lượng tiền mặt và tiền gửi ngân hàng lớn nhất Việt Nam.",True,2026-06-18T02:03:32.385483
Basketbol finalinde 3. randevu! Beşiktaş-Fenerbahçe,https://spor.haber7.com/basketbol/haber/3635973-basketbol-finalinde-3-randevu-besiktas-fenerbahce,Haber7.com,2026-06-16T10:28:00Z,Basketbol Süper Lig final serisi 3. maçında Beşiktaş GAİN ile Fenerbahçe Beko yarın (çarşamba) karşı karşıya gelecek. Kritik mücadele 20.00'de başlayacak.,True,2026-06-18T02:03:32.385485
"Marvel Gold '76 Will Pit Bullseye Against Jack of Hearts, Nova, And Star-Lord This September",https://comicbookmovie.com/comics/marvel-comics/marvel-gold76-will-pit-bullseye-against-jack-of-hearts-nova-and-star-lord-this-september-a228329,CBM (Comic Book Movie),2026-06-16T10:25:57Z,"Writer Stephanie Phillips and artist Madibek Musabekov celebrate 50 years of Marvel icons Bullseye, Jack of Hearts, Star-Lord and Nova with a high-octane one-shot comic this September.",True,2026-06-18T02:03:32.385486
Actualité : Ce chargeur présente le meilleur rapport qualité / prix de notre comparatif,https://www.lesnumeriques.com/chargeur/ce-chargeur-presente-le-meilleur-rapport-qualite-prix-de-notre-comparatif-n257610.html,Les Numériques,2026-06-16T10:02:33Z,"Le chargeur Anker Nano (45 W, écran intelligent) s'affiche aujourd'hui à 27,99 € chez Amazon Prime. C'est actuellement le meilleur rapport qualité / prix de notre comparatif, selon les 18 modèles testés dans notre laboratoire.",True,2026-06-18T02:03:32.385487
Un asesino y tres héroes galácticos se encuentran en un callejón,https://www.universomarvel.com/un-asesino-y-tres-heroes-galacticos-se-encuentran-en-un-callejon/,Universomarvel.com,2026-06-16T10:00:40Z,"¿Qué tienen el común Bullseye, Sota de Corazones, Nova y Star-Lord? Los 4 aparecieron por primera vez en un cómic de Marvel en el año 1976. ¿Da esa premisa para hacer un cómic? ¡Por supuesto! El especial en cuestión se titula Marvel Gold 76, se publicará en s…",True,2026-06-18T02:03:32.385488
"I nuovi caricatori e power bank Air di UGREEN sono super piccoli e leggeri, e ricaricano i dispositivi in un lampo",https://www.hwupgrade.it/news/periferiche/i-nuovi-caricatori-e-power-bank-air-di-ugreen-sono-super-piccoli-e-leggeri-e-ricaricano-i-dispositivi-in-un-lampo_154657.html,Hwupgrade.it,2026-06-16T09:59:10Z,"UGREEN ha annunciato la nuova gamma Air di caricabatterie e power bank: la caratteristica principale è l'ingombro ridotto e il peso piuma, senza però rinunciare alla velocità di ricarica e a funzionalità avanzate",True,2026-06-18T02:03:32.385490
#118 How to Fall for Your Hebrew Teacher,https://tlv1.fm/streetwise-hebrew/2016/03/01/how-to-fall-for-your-hebrew-teacher/,Tlv1.fm,2026-06-16T09:52:00Z,"The root נפל is all about falling – ליפול means ""to fall."" It's used in so many different expressions it can be easy to forget where it came from. Guy takes us through the most common usages, taking us from meteors to waterfalls to shooting down planes. Hear …",True,2026-06-18T02:03:32.385491
"El cargador USB-C GaN INIU de 65W y 3 puertos cae a 12,53€ en Amazon con un 40%dto",https://www.blogdechollos.com/el-cargador-usb-c-gan-iniu-de-65w-y-3-puertos-cae-a-1253e-en-amazon-con-un-40dto/,Blogdechollos.com,2026-06-16T09:38:36Z,"Tener varios cargadores repartidos entre la mochila, la mesilla y la oficina es un pequeño lío, sobre todo cuando portátil, móvil, auriculares o tableta acaban compitiendo por el mismo enchufe. En ese contexto, un cargador compacto con varios puertos puede re…",False,2026-06-18T02:03:32.385492
Ugreen выпустила 45-ваттную зарядку в стилистике Honkai: Star Rail,https://www.ixbt.com/live/supply/ugreen-vypustila-45-vattnuyu-zaryadku-v-stilistike-honkai-star-rail.html,Ixbt.com,2026-06-16T09:35:28Z,Ugreen совместно с авторами Honkai: Star Rail представила зарядное устройство с тематическим оформлением в честь Яо Гуан. Корпус окрашен в,True,2026-06-18T02:03:32.385494
"PM Wong to take part in ASEAN-Russia Commemorative Summit in Kazan, Russia",https://www.channelnewsasia.com/singapore/pm-lawrence-wong-asean-russia-commemorative-summit-kazan-6184251,CNA,2026-06-16T09:00:14Z,"ASEAN and Russia will discuss ways to take forward their strategic partnership, says the Prime Minister's Office Singapore.",True,2026-06-18T02:03:32.385495
Iraq sẽ hợp tác với Mỹ trong khai thác và xuất khẩu dầu mỏ,https://kevesko.vn/20260616/iraq-se-hop-tac-voi-my-trong-khai-thac-va-xuat-khau-dau-mo-42971681.html,Kevesko.vn,2026-06-16T08:57:49Z,"Iraq tính đến việc hợp tác với các công ty Mỹ trong việc phát triển mỏ dầu ""West Qurna-2"", phục hồi đường ống dẫn dầu đến Syria và xây dựng trạm nổi tiếp nhận khí thiên nhiên hóa lỏng (LNG), theo tuyên bố chung của Thủ tướng Iraq Ali Al-Zeydi và Đặc phái viên…",True,2026-06-18T02:03:32.385496
Mỹ dùng chiêu bài 301 với Việt Nam để gây căng thẳng thuế quan,https://kevesko.vn/20260616/my-dung-chieu-bai-301-voi-viet-nam-de-gay-cang-thang-thue-quan-42970357.html,Kevesko.vn,2026-06-16T08:11:27Z,"Liên đoàn Thương mại và Công nghiệp Việt Nam (VCCI) nhận định đề xuất thuế mới của USTR đặt cộng đồng doanh nghiệp xuất khẩu Việt Nam trước tình thế rủi ro thương mại nghiêm trọng. Đáng chú ý, việc sử dụng Điều khoản 301 có thể mở đường cho các biện pháp thuế…",True,2026-06-18T02:03:32.385498
lectura-tts-multispeaker 1.4.0,https://pypi.org/project/lectura-tts-multispeaker/1.4.0/,Pypi.org,2026-06-16T08:06:32Z,Synthese vocale neuronale multi-speaker francais — FastPitch-Lite + HiFi-GAN (ONNX),True,2026-06-18T02:03:32.385499
Basketbol Süper Ligi play-off final serisinde üçüncü maç yarın oynanacak,https://www.hurriyet.com.tr/sporarena/basketbol-super-ligi-play-off-final-serisinde-ucuncu-mac-yarin-oynanacak-43206884,Hurriyet.com.tr,2026-06-16T08:01:25Z,Basketbol Süper Ligi play-off final serisinde üçüncü maç yarın gerçekleşecek.,True,2026-06-18T02:03:32.385500
Lenovo launches affordable GaN charger with 150W fast charging,https://www.notebookcheck.net/Lenovo-launches-affordable-GaN-charger-with-150W-fast-charging.1322576.0.html,Notebookcheck.net,2026-06-16T07:08:00Z,"The 150W Multi-port GaN Power Adapter is a new fast charger from Lenovo, and it's now available in China. It has a launch price of CNY 339, around $50, and the charging brick comes with a three-port design.",True,2026-06-18T02:03:32.385502
Final serisinde kritik randevu: Beşiktaş ile Fenerbahçe arasında üçüncü perde,https://www.yenicaggazetesi.com/final-serisinde-kritik-randevu-besiktas-ile-fenerbahce-arasinda-ucuncu-perde-1041062h.htm,Yenicaggazetesi.com,2026-06-16T07:05:26Z,"Basketbol Süper Ligi final serisinde heyecan üçüncü maçla sürüyor. Seride 1-1'lik eşitlik bulunurken, Beşiktaş GAİN sahasında Fenerbahçe Beko'yu ağırlayacak. Kazanan takım, şampiyonluk yolunda kritik bir avantaj elde edecek.",True,2026-06-18T02:03:32.385503
Beşiktaş Başantrenörü Dusan Alimpijevic'ten TBF'ye tepki!,https://spor.haber7.com/basketbol/haber/3635875-besiktas-basantrenoru-dusan-alimpijevicten-tbfye-tepki,Haber7.com,2026-06-16T06:08:00Z,"Fenerbahçe Beko-Beşiktaş GAİN mücadelesinin ardından siyah-beyazlıların başantrenörü Dusan Alimpijevic açıklamalarda bulundu. Sırp koç, play-off planlamasının yanlış olduğunu söyleyerek TBF'ye tepki gösterdi.",True,2026-06-18T02:03:32.385504
"Ruszają Prime Days 2026: powerbanki, słuchawki, kamery taniej o ponad połowę",https://spidersweb.pl/2026/06/prime-days-2026-promocje-powerbanki-sluchawki-kamery.html,Spidersweb.pl,2026-06-16T05:58:00Z,"Anker Innovations organizuje promocję Prime Days 2026, w ramach której szerokie portfolio produktów można kupić z rabatami sięgającymi 54% ceny. Pod cenowe cięcia trafiły topowe powerbanki Anker, popularne słuchawki soundcore, projektor Nebula, kamery eufy i …",True,2026-06-18T02:03:32.385505
ユーザーの声から生まれた「すみっこしろちゃん」モデルも！ケーブル一体型で持ち運び時に便利なUSB Type-C AC充電器を新発売,https://prtimes.jp/main/html/rd/p/000001437.000026881.html,Prtimes.jp,2026-06-16T04:40:41Z,"[エレコム株式会社]
エレコム株式会社（本社：大阪市中央区、取締役社長執行役員：石見 浩一）は、巻き取り式USB Type-C(TM)ケーブル一体型AC充電器を6月中旬より新発売いたします。

約64cmの巻き取り式USB Type-Cケーブルを搭載し...",True,2026-06-18T02:03:32.385507
"Next-gen 128TB SSDs set to squeeze data on the fly thanks to a new smart chip — Longsys WM8500 promises a compression ratio of up to 2:1, creating a virtual 256TB SSD at a much lower price",https://www.techradar.com/pro/next-gen-128tb-ssds-set-to-squeeze-data-on-the-fly-thanks-to-a-new-smart-chip-longsys-wm8500-promises-a-compression-ratio-of-up-to-2-1-creating-a-virtual-256tb-ssd-at-a-much-lower-price,TechRadar,2026-06-16T23:20:00Z,Longsys might have an answer to ever-increasing SSD prices: intelligent storage that incorporates state-of-the-art compression.,True,2026-06-18T02:03:32.602124
openmotion-sdk 1.7.0,https://pypi.org/project/openmotion-sdk/1.7.0/,Pypi.org,2026-06-16T23:08:03Z,Python library to communicate with STM32 for loading FPGA and camera sensors (OpenMOTION).,True,2026-06-18T02:03:32.602137
QuickLogic to Participate in the Northland Growth Conference 2026,https://www.prnewswire.com/news-releases/quicklogic-to-participate-in-the-northland-growth-conference-2026-302800924.html,PRNewswire,2026-06-16T12:02:00Z,"SAN JOSE, Calif., June 16, 2026 /PRNewswire/ -- QuickLogic Corporation (NASDAQ: QUIK) (""QuickLogic"" or the ""Company""), a developer of embedded FPGA (eFPGA) Hard IP, Strategic Radiation Hardened and Antifuse FPGAs, and ruggedized programmable logic solutions, …",True,2026-06-18T02:03:32.602140
Игровой автомат своими руками,https://pikabu.ru/story/igrovoy_avtomat_svoimi_rukami_14066341,Pikabu.ru,2026-06-16T06:10:00Z,"Игровые автоматы (все же правильнее их называть — аркадные автоматы, чтобы отличать от автоматов для игры на деньги в казино) — это специальные устройства, предназначенные для запуска видеоигр. Такие устройства были чрезвычайно популярны в 1970-х — 1990-х год…",True,2026-06-18T02:03:32.602142
Social Media Marketing | UCW,https://www.ucanwest.ca/programs/micro-credentials/social-media-marketing,Ucanwest.ca,2026-06-16T23:33:42Z,UCW provides Social Media Marketing micro-credential presented by Digital Marketing Institute. Join now and master your skills in Social media for an ever-evolving Digital World. Enquire today.,True,2026-06-18T02:03:33.022860
"Snap Launches $2,195 SPECS AR Glasses To Take On Meta Ray-Bans In Style",https://www.ubergizmo.com/2026/06/snap-specs-ar-glasses/,Ubergizmo,2026-06-16T20:35:42Z,"Snap has officially launched its long-awaited SPECS augmented-reality smart glasses, and the company is aiming far beyond another geeky gadget for early adopters. With SPECS, Snap CEO Evan Spiegel envisions AR glasses as the fashionable wearable computer of t…",True,2026-06-18T02:03:33.022862
True RGB獨立驅動LED 根據觀影環境調整畫面,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_03abc5a5-0536-40ae-995f-e61834d2dab4,Yahoo Entertainment,2026-06-16T18:37:47Z,追劇族想要將客廳變成影廳，「電視」的畫質與音質都要「層層升級」。Sony今(16)日在台推出BRAVIA True RGB系列，主打「將影院級視聽享受帶到家中」，採用可獨立驅動紅、綠、藍三色LED的背光控制技術，還原真實色彩。三星則力推Micro RGB智慧顯示器，Micro RGB AI Pro超能處理器能進行每秒8兆次即時運算，同樣主攻「還原真實原色」。 Sony BRAVIA True...,False,2026-06-18T02:03:33.022863
Blink Outdoor Floodlight Mount,https://uk.pcmag.com/home-security-cameras/143516/blink-floodlight-mount,PCMag.com,2026-06-16T18:21:06Z,"PC Magazine is your complete guide to computers, phones, tablets, peripherals and more. We test and review the latest gadgets, products and services, report technology news and trends, and provide shopping advice and price comparisons.",True,2026-06-18T02:03:33.022865
J’ai testé le TV Sony Bravia 9 II : le Mini LED True RGB de référence ?,https://www.frandroid.com/marques/sony/3141581_jai-teste-le-tv-sony-bravia-9-ii-le-mini-led-true-rgb-de-reference,Frandroid,2026-06-16T18:00:00Z,"La série Bravia 9 II inaugure la technologie True RGB Mini LED sur un téléviseur grand public de la marque, avec un rétroéclairage ultra dense, un traitement antireflet inédit chez Sony et une plateforme Google TV très complète. J’ai pu l’essayer pendant un m…",True,2026-06-18T02:03:33.022867
The Sprudge Guide To Coffee In Indianapolis,https://sprudge.com/the-sprudge-guide-to-coffee-in-indianapolis-1003367.html,Sprudge.com,2026-06-16T17:30:59Z,"This article is from the coffee website Sprudge at http://sprudge.com. This is the RSS feed version. Where to drink coffee in Indianapolis, Indiana.",False,2026-06-18T02:03:33.022869
El Mundial de fútbol aupa a Samsung al primer puesto de ventas en televisores Mini LED que le había arrebatado Hisense,https://www.xatakahome.com/territorio-samsung/mundial-futbol-aupa-a-samsung-al-primer-puesto-ventas-televisores-mini-led-que-le-habia-arrebatado-hisense,Xatakahome.com,2026-06-16T17:00:16Z,"Que la batalla por el liderazgo en el sector de los televisores está más reñida que nunca es algo que venimos contando en Xataka Smart Home desde hace meses. También en Territorio Samsung, aunque por suerte para la coreana, el liderazgo general sigue siendo s…",True,2026-06-18T02:03:33.022870
Gary Vaynerchuk Joins Dad Gang as Partner and Strategic Advisor,https://www.prnewswire.com/news-releases/gary-vaynerchuk-joins-dad-gang-as-partner-and-strategic-advisor-302801837.html,PRNewswire,2026-06-16T16:00:00Z,"The Lifestyle Brand Welcomes its First External Partner on the Heels of $35M in Revenue, 1 Million Hats Sold, and Partnerships with Shopify and Lids LOS ANGELES, June 16, 2026 /PRNewswire/ -- Dad Gang Co., the global community and lifestyle brand redefining m…",True,2026-06-18T02:03:33.022871
‘Beef’ Creator-Director Lee Sung Jin Reveals The “Harrowing” True Story Behind Episode 4 & An ‘X-Men’ Reboot Update,http://deadline.com/2026/06/lee-sung-jin-beef-x-men-interview-1236950632/,Deadline,2026-06-16T16:00:00Z,"Beef may not be autobiographical, but for creator Lee Sung Jin the anthology series certainly provides an outlet for his frustrations. “That’s probably how I get it all out of my system,” chuckles the jovial writer. Season 2, Lee says, was inspired by real li…",True,2026-06-18T02:03:33.022873
"""Nuestra misión no es batallar por precio' - Haier presenta su gama de televisores 2026 con dos obsesiones: MiniLED y teles gigantes",https://www.xataka.com/televisores/nuestra-mision-no-batallar-precio-haier-presenta-su-gama-televisores-2026-dos-obsesiones-miniled-teles-gigantes,Xataka.com,2026-06-16T15:46:16Z,"El mercado de televisores en España tuvo uno de sus peores años en 2025. Según Haier, los españoles compraron un 15% menos televisores que el año anterior, y los fabricantes acumularon tanto stock sin vender que la brecha entre lo que pusieron en las tiendas …",True,2026-06-18T02:03:33.022874
Navigating the unspoken: A qualitative study of employees’ perceptions of culture and norms surrounding sexual harassment at a Swedish university,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0351724,Plos.org,2026-06-16T14:00:00Z,Sexual harassment persists in academic workplaces despite extensive policy frameworks. This study explored how employees at a large Swedish university perceive and articulate the organisational culture and everyday norms that shape sexual harassment. Ten focu…,True,2026-06-18T02:03:33.022875
Avast One Premium for Mac,https://uk.pcmag.com/antivirus/135734/avast-one-premium-for-mac,PCMag.com,2026-06-16T13:34:03Z,"Hackers and online malefactors are thrilled by Mac users who don’t believe antivirus software is necessary. If you skip antivirus protection on your Mac, you’re aiding and abetting those malware coders. Antivirus protection for your Mac is a necessity. Avast …",True,2026-06-18T02:03:33.022877
